"","X","date","year","day","hhmmss","pixel_number","BH_Block","BH_Vine","BH_Leaf","round","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","Leaf_wp_bar","Stem_wp_bar","Leak","wrong_vine","treatment","Rep","leaf_temp_C"
"3541",2553,"2019-09-05",2019,248,NA,35,"B2_R2",1,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3542",2554,"2019-09-05",2019,248,NA,35,"B2_R2",1,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3543",2555,"2019-09-05",2019,248,NA,35,"B2_R2",1,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3544",2556,"2019-09-05",2019,248,"5:24:17",35,"B2_R2",2,1,"1",0.000345971,-0.579186921,429.4098254,0.024241566,0.9362197,24.03759677,25.09820645,1.415962729,49.5813855,-4.7,NA,"No","No",2,2,NA
"3545",2557,"2019-09-05",2019,248,"8:10:39",35,"B2_R2",2,1,"2",0.003178975,11.55818923,269.5900252,0.181892326,0.839705664,27.848415,28.614165,1.793923239,50.02761259,-6.5,NA,"No","No",2,2,NA
"3546",2558,"2019-09-05",2019,248,"10:48:35",35,"B2_R2",2,1,"3",0.007890063,15.84304949,270.2868778,0.29188837,0.821130852,32.73422258,34.03008065,2.825806844,40.19712348,-12.8,NA,"No","No",2,2,NA
"3547",2559,"2019-09-05",2019,248,"13:03:17",35,"B2_R2",2,1,"4",0.005955159,12.55620069,266.0667356,0.207458233,0.839705664,36.8961129,37.70457097,2.908628006,51.29544892,-14.4,-10,"No","No",2,2,NA
"3548",2560,"2019-09-05",2019,248,"16:03:58",35,"B2_R2",2,1,"5",0.007671992,14.70457768,251.1726476,0.229085543,0.821130852,40.07259355,41.07157097,3.370769418,51.87692701,-16.4,NA,"No","No",2,2,NA
"3549",2561,"2019-09-05",2019,248,"5:20:25",35,"B2_R2",3,1,"1",0.000156976,-0.633106315,482.9400346,0.010986151,0.802027471,24.0851129,25.17745806,1.412527372,49.72169665,-5.5,NA,"No","No",2,2,NA
"3550",2562,"2019-09-05",2019,248,"8:04:36",35,"B2_R2",3,1,"2",0.003020945,12.27277078,265.3753628,0.185760452,0.839705664,26.896335,27.61305,1.672858193,50.79595788,-6.6,NA,"No","No",2,2,NA
"3551",2563,"2019-09-05",2019,248,"10:43:17",35,"B2_R2",3,1,"3",0.004058757,11.46139258,268.3907296,0.183188577,0.821130852,32.32109032,33.21436129,2.255390964,50.98811558,-11.9,NA,"No","No",2,2,NA
"3552",2564,"2019-09-05",2019,248,"12:56:49",35,"B2_R2",3,1,"4",0.004443518,11.34959605,239.5639247,0.145090016,0.839705664,36.89782258,37.29040968,3.06059215,50.10075134,-15.2,-10.4,"No","No",2,2,NA
"3553",2565,"2019-09-05",2019,248,"15:59:16",35,"B2_R2",3,1,"5",0.008020414,14.90857136,269.3942212,0.264957066,0.821130852,39.75171935,41.11627742,3.071030113,53.95522921,-16.2,NA,"No","No",2,2,NA
"3554",2566,"2019-09-05",2019,248,NA,35,"B2_R2",4,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3555",2567,"2019-09-05",2019,248,NA,35,"B2_R2",4,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3556",2568,"2019-09-05",2019,248,NA,35,"B2_R2",4,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3557",2569,"2019-09-05",2019,248,NA,35,"B2_R2",4,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3558",2570,"2019-09-05",2019,248,NA,35,"B2_R2",4,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3559",2571,"2019-09-05",2019,248,"5:17:15",35,"B2_R2",5,1,"1",0.000339861,-0.843008171,449.6295712,0.023011064,0.804779811,24.48165806,25.25543226,1.46364658,50.15098273,-4.4,NA,"No","No",2,2,NA
"3560",2572,"2019-09-05",2019,248,"7:58:44",35,"B2_R2",5,1,"2",0.002014304,9.65494566,250.9775409,0.124017167,0.839705664,26.248505,26.761115,1.648639985,50.30974041,-5.8,NA,"No","No",2,2,NA
"3561",2573,"2019-09-05",2019,248,"10:38:04",35,"B2_R2",5,1,"3",0.006882592,14.5890843,299.9339883,0.389792458,0.821130852,31.68133548,32.1569,1.883031952,58.2565431,-12.6,NA,"No","No",2,2,NA
"3562",2574,"2019-09-05",2019,248,"12:51:41",35,"B2_R2",5,1,"4",0.008315035,16.42008777,272.1448093,0.312391387,0.839705664,35.62575161,36.43880323,2.771846821,50.29561683,-16.5,-8.6,"No","No",2,2,NA
"3563",2575,"2019-09-05",2019,248,"15:55:23",35,"B2_R2",5,1,"5",0.008774256,15.08858661,253.9658192,0.24371847,0.821130852,41.22673226,42.16856774,3.623053941,51.58757809,-15.1,NA,"No","No",2,2,NA
"3564",2576,"2019-09-05",2019,248,NA,35,"B2_R2",6,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3565",2577,"2019-09-05",2019,248,NA,35,"B2_R2",6,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3566",2578,"2019-09-05",2019,248,NA,35,"B2_R2",6,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3567",2579,"2019-09-05",2019,248,NA,35,"B2_R2",6,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3568",2580,"2019-09-05",2019,248,NA,35,"B2_R2",6,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3569",2581,"2019-09-05",2019,248,NA,48,"B2_R3",1,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3570",2582,"2019-09-05",2019,248,NA,48,"B2_R3",1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3571",2583,"2019-09-05",2019,248,NA,48,"B2_R3",1,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3572",2584,"2019-09-05",2019,248,NA,48,"B2_R3",1,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3573",2585,"2019-09-05",2019,248,NA,48,"B2_R3",1,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3574",2586,"2019-09-05",2019,248,"6:13:41",48,"B2_R3",2,1,"1",0.000131893,-0.373343547,452.5385758,0.009747564,0.95514406,22.99606129,23.90428065,1.340268698,49.66023118,-4.2,NA,"No","No",2,3,NA
"3575",2587,"2019-09-05",2019,248,"9:14:25",48,"B2_R3",2,1,"2",0.004337255,13.42829738,267.7100765,0.217308748,0.839705664,30.41926,31.31648,2.056111837,50.24614984,-10.7,NA,"No","No",2,3,NA
"3576",2588,"2019-09-05",2019,248,"11:50:12",48,"B2_R3",2,1,"3",0.006966429,15.50856526,248.6419991,0.229156994,0.821130852,35.85636774,36.84123871,3.108856177,45.00414791,-15.2,NA,"No","No",2,3,NA
"3577",2589,"2019-09-05",2019,248,"14:01:37",48,"B2_R3",2,1,"4",0.004299903,11.05707097,231.2486206,0.132142769,0.839705664,37.42189032,36.93272903,3.237104434,51.17067867,-13.8,-10.8,"No","No",2,3,NA
"3578",2590,"2019-09-05",2019,248,"16:52:22",48,"B2_R3",2,1,"5",0.004339923,12.89963551,230.0948215,0.15347287,0.821130852,37.28716129,37.97198387,2.81892895,53.93939784,-15,NA,"No","No",2,3,NA
"3579",2591,"2019-09-05",2019,248,NA,48,"B2_R3",3,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3580",2592,"2019-09-05",2019,248,NA,48,"B2_R3",3,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3581",2593,"2019-09-05",2019,248,NA,48,"B2_R3",3,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3582",2594,"2019-09-05",2019,248,NA,48,"B2_R3",3,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3583",2595,"2019-09-05",2019,248,NA,48,"B2_R3",3,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3584",2596,"2019-09-05",2019,248,"6:09:51",48,"B2_R3",4,1,"1",0.000319586,-0.525982992,427.5205376,0.023397736,0.82260307,23.09541935,23.92713548,1.357270854,49.591924,-3.8,NA,"No","No",2,3,NA
"3585",2597,"2019-09-05",2019,248,"9:08:37",48,"B2_R3",4,1,"2",0.001286977,5.74455601,225.2071032,0.059457778,0.839705664,30.59106,31.15392,2.148551382,49.62947789,-10.8,NA,"No","No",2,3,NA
"3586",2598,"2019-09-05",2019,248,"11:44:12",48,"B2_R3",4,1,"3",0.004598088,15.2815663,222.3732543,0.175032797,0.821130852,35.73039032,36.29714516,2.647724927,53.29097901,-16.2,NA,"No","No",2,3,NA
"3587",2599,"2019-09-05",2019,248,"13:56:06",48,"B2_R3",4,1,"4",0.00429691,12.29613252,222.8986368,0.139882517,0.839705664,36.74966129,36.93007742,3.066189444,50.20092719,-13.5,-10.6,"No","No",2,3,NA
"3588",2600,"2019-09-05",2019,248,"16:48:38",48,"B2_R3",4,1,"5",0.005082134,13.82499462,233.8492109,0.174112726,0.821130852,37.25835484,38.16585161,2.925947645,51.63328327,-15.7,NA,"No","No",2,3,NA
"3589",2601,"2019-09-05",2019,248,"6:06:08",48,"B2_R3",5,1,"1",0.000577304,-0.650433121,416.2245935,0.04254646,0.816554287,23.2121129,24.14059355,1.354215518,49.72618124,-4.1,NA,"No","No",2,3,NA
"3590",2602,"2019-09-05",2019,248,"9:02:13",48,"B2_R3",5,1,"2",0.003738184,13.21101647,260.5285144,0.197156991,0.839705664,29.27305,30.110795,1.948268522,49.85234655,-11.4,NA,"No","No",2,3,NA
"3591",2603,"2019-09-05",2019,248,"11:38:33",48,"B2_R3",5,1,"3",0.00492007,12.99840053,257.6121438,0.195203769,0.821130852,34.76198065,36.05112903,2.559340642,50.37110245,-15.1,NA,"No","No",2,3,NA
"3592",2604,"2019-09-05",2019,248,"13:50:04",48,"B2_R3",5,1,"4",0.00683252,15.85429907,254.6883571,0.246534234,0.839705664,36.48555806,37.43704194,2.835118397,51.02900523,-14.8,-11,"No","No",2,3,NA
"3593",2605,"2019-09-05",2019,248,"16:43:10",48,"B2_R3",5,1,"5",0.00575874,12.53102998,255.7649869,0.188130305,0.821130852,37.96001935,38.14242903,3.072979438,53.21175051,-14.3,NA,"No","No",2,3,NA
"3594",2606,"2019-09-05",2019,248,NA,48,"B2_R3",6,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3595",2607,"2019-09-05",2019,248,NA,48,"B2_R3",6,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3596",2608,"2019-09-05",2019,248,NA,48,"B2_R3",6,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3597",2609,"2019-09-05",2019,248,NA,48,"B2_R3",6,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3598",2610,"2019-09-05",2019,248,NA,48,"B2_R3",6,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3599",2611,"2019-09-05",2019,248,"6:26:47",27,"B3_R1",1,1,"1",0.000666178,-0.792779304,416.5602284,0.052839934,0.821130852,22.27650645,23.3810871,1.26259946,49.76695916,-3.1,NA,"No","No",3,1,NA
"3600",2612,"2019-09-05",2019,248,"09:48:02",27,"B3_R1",1,1,"2",0.006740529,15.64598094,290.4828076,0.350930027,0.839705664,31.17855806,32.5833,2.035392854,51.10660631,-9.2,NA,"No","No",3,1,NA
"3601",2613,"2019-09-05",2019,248,"12:10:23",27,"B3_R1",1,1,"3",0.007261277,17.68803947,264.7030138,0.308179736,0.821130852,34.62252903,36.0304129,2.454420329,51.46454379,-13.9,NA,"No","No",3,1,NA
"3602",2614,"2019-09-05",2019,248,"14:22:16",27,"B3_R1",1,1,"4",0.008246447,17.67688126,252.5817423,0.281181914,0.839705664,36.90385484,37.36226774,3.020149767,50.56612296,-15,-10,"No","No",3,1,NA
"3603",2615,"2019-09-05",2019,248,"17:09:56",27,"B3_R1",1,1,"5",0.005202512,13.14723464,242.0118515,0.174557058,0.821130852,37.1213871,37.85134194,2.989339305,50.84067278,-13.8,NA,"No","No",3,1,NA
"3604",2616,"2019-09-05",2019,248,NA,27,"B3_R1",2,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3605",2617,"2019-09-05",2019,248,NA,27,"B3_R1",2,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3606",2618,"2019-09-05",2019,248,NA,27,"B3_R1",2,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3607",2619,"2019-09-05",2019,248,NA,27,"B3_R1",2,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3608",2620,"2019-09-05",2019,248,NA,27,"B3_R1",2,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3609",2621,"2019-09-05",2019,248,"6:24:18",27,"B3_R1",3,1,"1",0.000675527,-0.528344457,408.3724328,0.050810563,0.818602048,22.6181,23.53730968,1.330532918,48.911605,-4.7,NA,"No","No",3,1,NA
"3610",2622,"2019-09-05",2019,248,"09:42:26",27,"B3_R1",3,1,"2",0.004425276,14.01786538,256.1044852,0.206485695,0.839705664,31.71208065,32.76970645,2.196416689,50.15739194,-12,NA,"No","No",3,1,NA
"3611",2623,"2019-09-05",2019,248,"12:04:36",27,"B3_R1",3,1,"3",0.005582131,17.44612262,224.2526358,0.209998804,0.821130852,35.45134516,36.41057742,2.704231512,50.56404749,-15.4,NA,"No","No",3,1,NA
"3612",2624,"2019-09-05",2019,248,"14:15:44",27,"B3_R1",3,1,"4",0.004781375,12.30222204,230.0120048,0.14867303,0.839705664,37.27100645,36.99242581,3.211972122,50.56542584,-17,-11.6,"No","No",3,1,NA
"3613",2625,"2019-09-05",2019,248,"17:03:32",27,"B3_R1",3,1,"5",0.004660151,14.24986172,211.4249655,0.15270686,0.821130852,37.57172903,38.59523548,3.041149486,50.37297625,-15.5,NA,"No","No",3,1,NA
"3614",2626,"2019-09-05",2019,248,NA,27,"B3_R1",4,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3615",2627,"2019-09-05",2019,248,NA,27,"B3_R1",4,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3616",2628,"2019-09-05",2019,248,NA,27,"B3_R1",4,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3617",2629,"2019-09-05",2019,248,NA,27,"B3_R1",4,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3618",2630,"2019-09-05",2019,248,NA,27,"B3_R1",4,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3619",2631,"2019-09-05",2019,248,NA,27,"B3_R1",5,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3620",2632,"2019-09-05",2019,248,NA,27,"B3_R1",5,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3621",2633,"2019-09-05",2019,248,NA,27,"B3_R1",5,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3622",2634,"2019-09-05",2019,248,NA,27,"B3_R1",5,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3623",2635,"2019-09-05",2019,248,NA,27,"B3_R1",5,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3624",2636,"2019-09-05",2019,248,"6:20:53",27,"B3_R1",6,1,"1",0.000232613,-0.534653832,440.5367265,0.017505772,0.805209305,22.70819677,23.66952581,1.319065331,49.42854769,-4.2,NA,"No","No",3,1,NA
"3625",2637,"2019-09-05",2019,248,"9:24:03",27,"B3_R1",6,1,"2",0.00400814,12.79517611,250.6419046,0.176600842,0.839705664,30.165555,31.39045,2.320518407,42.93741662,-12.5,NA,"No","No",3,1,NA
"3626",2638,"2019-09-05",2019,248,"11:58:47",27,"B3_R1",6,1,"3",0.003110329,10.49636982,223.8219548,0.115305838,0.821130852,35.76518387,36.6019871,2.681249109,52.04757955,-14.8,NA,"No","No",3,1,NA
"3627",2639,"2019-09-05",2019,248,"14:08:33",27,"B3_R1",6,1,"4",0.002609437,7.502846096,229.0415885,0.084283488,0.839705664,36.50870323,36.57350645,3.051528328,50.10457989,-14.9,-9.6,"No","No",3,1,NA
"3628",2640,"2019-09-05",2019,248,"16:58:47",27,"B3_R1",6,1,"5",0.005749356,14.49621294,241.5826978,0.196789755,0.821130852,37.2421871,38.02064516,2.943874434,51.68745865,-15,NA,"No","No",3,1,NA
"3629",2641,"2019-09-05",2019,248,NA,45,"B3_R2",1,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3630",2642,"2019-09-05",2019,248,NA,45,"B3_R2",1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3631",2643,"2019-09-05",2019,248,NA,45,"B3_R2",1,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3632",2644,"2019-09-05",2019,248,NA,45,"B3_R2",1,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3633",2645,"2019-09-05",2019,248,NA,45,"B3_R2",1,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3634",2646,"2019-09-05",2019,248,"5:39:13",45,"B3_R2",2,1,"1",0.000180381,-0.558824196,462.2681068,0.012514082,0.825551875,23.9255129,24.71832903,1.426201941,49.74612392,-5.8,NA,"No","No",3,2,NA
"3635",2647,"2019-09-05",2019,248,"8:31:28",45,"B3_R2",2,1,"2",0.003976196,13.99594247,252.9022665,0.197790115,0.839705664,29.961875,30.43891,2.064010518,50.05940672,-10,NA,"No","No",3,2,NA
"3636",2648,"2019-09-05",2019,248,"11:07:18",45,"B3_R2",2,1,"3",0.003872016,11.83281552,247.295727,0.156829107,0.821130852,34.62724839,35.53229355,2.484501665,52.40348093,-13.8,NA,"No","No",3,2,NA
"3637",2649,"2019-09-05",2019,248,"13:21:58",45,"B3_R2",2,1,"4",0.005268914,12.97620691,238.342346,0.168515809,0.839705664,37.20593871,37.32114839,3.13917251,50.44890681,-15,-10,"No","No",3,2,NA
"3638",2650,"2019-09-05",2019,248,"16:18:39",45,"B3_R2",2,1,"5",0.005038927,11.48117568,252.0260777,0.163145819,0.821130852,38.86411935,39.24174516,3.072146478,54.83255423,-16.1,NA,"No","No",3,2,NA
"3639",2651,"2019-09-05",2019,248,"5:36:19",45,"B3_R2",3,1,"1",0.000537502,-0.480114333,410.9961515,0.039454355,0.813651291,23.57975484,24.8002,1.357169031,49.74634389,-4.5,NA,"No","No",3,2,NA
"3640",2652,"2019-09-05",2019,248,"8:26:04",45,"B3_R2",3,1,"2",0.00526006,16.36391095,274.873208,0.298108537,0.839705664,28.611845,29.44695,1.857487553,50.27498981,-6.7,NA,"No","No",3,2,NA
"3641",2653,"2019-09-05",2019,248,"11:02:08",45,"B3_R2",3,1,"3",0.007161906,18.38227804,260.0103519,0.308590613,0.821130852,33.74277419,34.92284516,2.423976703,50.54596083,-14.2,NA,"No","No",3,2,NA
"3642",2654,"2019-09-05",2019,248,"13:15:36",45,"B3_R2",3,1,"4",0.00768533,16.76997605,247.5184509,0.250758189,0.839705664,37.48911613,37.76307419,3.133342166,50.84726293,-14.1,-9.6,"No","No",3,2,NA
"3643",2655,"2019-09-05",2019,248,"16:14:38",45,"B3_R2",3,1,"5",0.005456115,13.46998654,236.5566102,0.174793498,0.821130852,38.61205161,39.67813548,3.117142297,51.6548292,-16,NA,"No","No",3,2,NA
"3644",2656,"2019-09-05",2019,248,NA,45,"B3_R2",4,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3645",2657,"2019-09-05",2019,248,NA,45,"B3_R2",4,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3646",2658,"2019-09-05",2019,248,NA,45,"B3_R2",4,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3647",2659,"2019-09-05",2019,248,NA,45,"B3_R2",4,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3648",2660,"2019-09-05",2019,248,NA,45,"B3_R2",4,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3649",2661,"2019-09-05",2019,248,"5:32:03",45,"B3_R2",5,1,"1",0.000540181,-0.815017749,426.0454707,0.037625239,0.791256616,23.98173226,24.79616129,1.429240038,49.73988699,-3.6,NA,"Yes","No",3,2,NA
"3650",2662,"2019-09-05",2019,248,"8:19:46",45,"B3_R2",5,1,"2",0.002161035,9.849196601,240.0151267,0.117338583,0.839705664,28.24255,28.81772,1.861249565,49.94489898,-6,NA,"Yes","No",3,2,NA
"3651",2663,"2019-09-05",2019,248,"10:55:41",45,"B3_R2",5,1,"3",0.006245008,20.61223956,235.0713385,0.281097566,0.821130852,33.39127742,34.37786452,2.306831892,52.36559323,-10.9,NA,"Yes","No",3,2,NA
"3652",2664,"2019-09-05",2019,248,"13:09:53",45,"B3_R2",5,1,"4",0.005204681,11.26270395,252.18661,0.162118639,0.839705664,37.90718065,38.04589355,3.212059622,51.12196776,-14.2,-8.7,"Yes","No",3,2,NA
"3653",2665,"2019-09-05",2019,248,"16:09:36",45,"B3_R2",5,1,"5",0.006924715,13.93253843,252.6767761,0.212025027,0.821130852,39.40128387,40.29757419,3.281499254,51.75409562,-14.3,NA,"Yes","No",3,2,NA
"3654",2666,"2019-09-05",2019,248,NA,45,"B3_R2",6,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3655",2667,"2019-09-05",2019,248,NA,45,"B3_R2",6,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3656",2668,"2019-09-05",2019,248,NA,45,"B3_R2",6,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3657",2669,"2019-09-05",2019,248,NA,45,"B3_R2",6,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3658",2670,"2019-09-05",2019,248,NA,45,"B3_R2",6,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3659",2671,"2019-09-05",2019,248,NA,54,"B3_R3",1,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3660",2672,"2019-09-05",2019,248,NA,54,"B3_R3",1,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3661",2673,"2019-09-05",2019,248,NA,54,"B3_R3",1,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3662",2674,"2019-09-05",2019,248,NA,54,"B3_R3",1,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3663",2675,"2019-09-05",2019,248,NA,54,"B3_R3",1,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3664",2676,"2019-09-05",2019,248,"05:59:18",54,"B3_R3",2,1,"1",0.000947927,-1.016536725,414.3968881,0.075121146,0.824605844,22.63605161,23.92549677,1.269441897,49.93167668,-4.4,NA,"No","No",3,3,NA
"3665",2677,"2019-09-05",2019,248,"8:48:44",54,"B3_R3",2,1,"2",0.004291422,11.73626484,286.5740359,0.22620097,0,30.0874871,30.81836452,1.957316859,52.06402579,-10.9,NA,"No","No",3,3,NA
"3666",2678,"2019-09-05",2019,248,"11:36:07",54,"B3_R3",2,1,"3",0.006922948,15.55767233,253.8635864,0.24044618,0.839705664,35.30617097,36.30002258,2.954365238,45.98722389,-13.9,NA,"No","No",3,3,NA
"3667",2679,"2019-09-05",2019,248,"13:52:02",54,"B3_R3",2,1,"4",0.005759465,6.856439445,320.3616571,0.208053767,0.821130852,36.88722903,37.87946774,2.801149896,52.38988928,-18.3,-9.9,"No","No",3,3,NA
"3668",2680,"2019-09-05",2019,248,"16:47:31",54,"B3_R3",2,1,"5",0.005937883,14.71483095,238.0928627,0.195543418,0.839705664,37.51133871,38.30920645,3.056788681,50.61132218,-12.6,NA,"No","No",3,3,NA
"3669",2681,"2019-09-05",2019,248,NA,54,"B3_R3",3,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3670",2682,"2019-09-05",2019,248,NA,54,"B3_R3",3,1,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3671",2683,"2019-09-05",2019,248,NA,54,"B3_R3",3,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3672",2684,"2019-09-05",2019,248,NA,54,"B3_R3",3,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3673",2685,"2019-09-05",2019,248,NA,54,"B3_R3",3,1,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA
"3674",2686,"2019-09-05",2019,248,"05:55:04",54,"B3_R3",4,1,"1",0.000587316,-0.721251591,418.0580694,0.044400163,0.830607628,23.00575484,24.0802,1.320710503,49.84305238,-4,NA,"No","No",3,3,NA
"3675",2687,"2019-09-05",2019,248,"8:44:07",54,"B3_R3",4,1,"2",0.003319155,12.71628195,261.499467,0.188568342,0,29.03828065,30.6937,1.803181886,50.24621477,-9.7,NA,"No","No",3,3,NA
"3676",2688,"2019-09-05",2019,248,"11:28:58",54,"B3_R3",4,1,"3",0.005682275,13.3953557,242.5822959,0.181503676,0.839705664,36.87084194,36.81282903,3.155460903,49.7553167,-13.6,NA,"No","No",3,3,NA
